,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
262,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2004,40849.229
263,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2005,41874.886
264,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2006,42956.85
265,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2007,46985.941
266,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2008,52797.223
267,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2009,51064.502
268,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2010,51143.031
269,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2011,56064.522
270,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2012,57555.133
271,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2013,59323.641
272,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2014,57366.211
273,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2015,59058.824
274,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2016,57274.7
275,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2017,58522.794
276,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2018,59434.105
277,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2019,57933.355
278,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2020,57435.944
279,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Current prices,2021,65690.32
280,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1966,0.0
281,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1967,7032.786
282,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1968,7017.781
283,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1969,6748.086
284,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1970,7518.993
285,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1971,8024.604
286,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1972,8354.705
287,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1973,9447.599
288,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1974,11485.2
289,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1975,13261.616
290,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1976,15604.143
291,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1977,16862.568
292,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1978,19509.776
293,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1979,20917.503
294,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1980,22764.264
295,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1981,25003.297
296,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1982,30083.153
297,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1983,32838.023
298,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1984,35207.7
299,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1985,36783.481
300,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1986,36802.881
301,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1987,36440.963
302,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1988,33802.03
303,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1989,33966.114
304,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1990,36864.105
305,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1991,34634.17
306,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1992,34848.009
307,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1993,37446.55
308,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1994,35581.356
309,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1995,35021.548
310,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1996,34643.421
311,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1997,36623.64
312,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1998,38013.828
313,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,1999,37109.419
314,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2000,36015.928
315,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2001,36660.871
316,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2002,40620.521
317,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2003,39760.506
318,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2004,40251.101
319,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2005,41739.539
320,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2006,42235.36
321,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2007,43321.325
322,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2008,47238.239
323,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2009,54294.047
324,"Intermediate consumption / final demand, purchasers prices","A Agriculture, forestry and fishing- (Use)",Constant prices of the previous year,2010,49746.652
